Subject,SampEn,dataset
10159,0.962832108681974,ucla_control
10171,1.31984254568131,ucla_control
10189,1.3465105807716,ucla_control
10206,1.34829899835461,ucla_control
10217,1.01524016825038,ucla_control
10225,1.35914808705376,ucla_control
10227,1.09744688518119,ucla_control
10228,1.40963243961278,ucla_control
10235,1.00728504973835,ucla_control
10249,1.35963388925282,ucla_control
10269,0.998790227472056,ucla_control
10271,1.18981111039603,ucla_control
10273,1.11980080747297,ucla_control
10274,1.35732878070507,ucla_control
10280,0.963874935334831,ucla_control
10290,1.20293375397358,ucla_control
10292,1.16890242833505,ucla_control
10304,1.04790440333821,ucla_control
10316,1.09504967683533,ucla_control
10321,1.15076417883006,ucla_control
10325,1.34198160963325,ucla_control
10329,1.13277595634069,ucla_control
10339,1.23542182609303,ucla_control
10340,0.988477999913796,ucla_control
10345,1.42529068466259,ucla_control
10347,1.44124198014133,ucla_control
10356,0.946606226262506,ucla_control
10361,1.11236034334927,ucla_control
10365,1.0387396656233,ucla_control
10376,0.912866107389979,ucla_control
10377,1.30267196369804,ucla_control
10388,1.31997267269925,ucla_control
10429,0.845735157882009,ucla_control
10438,1.03701640543546,ucla_control
10440,1.13679900555969,ucla_control
10448,1.32318968316816,ucla_control
10455,1.09649935537936,ucla_control
10460,1.20596343286997,ucla_control
10471,1.32270046470432,ucla_control
10478,1.04819715481363,ucla_control
10487,0.997796378038307,ucla_control
10492,1.44631417077287,ucla_control
10506,1.25931574405567,ucla_control
10517,1.23618415227242,ucla_control
10523,1.17994567168452,ucla_control
10524,1.00171097060524,ucla_control
10525,1.50480962419777,ucla_control
10527,1.31834014756337,ucla_control
10530,1.11874516321427,ucla_control
10785,1.29378188983598,ucla_control
50004,1.30051090301978,ucla_schz
50005,1.25023658411646,ucla_schz
50006,1.30969899081562,ucla_schz
50007,1.33971785995926,ucla_schz
50008,1.10043760903905,ucla_schz
50010,1.46399308499364,ucla_schz
50013,1.56920895205576,ucla_schz
50014,1.72581448312133,ucla_schz
50015,1.27952331273286,ucla_schz
50016,1.55178344454697,ucla_schz
50020,1.18751355318016,ucla_schz
50021,1.65008472507929,ucla_schz
50022,1.20465147302055,ucla_schz
50023,1.4812059579362,ucla_schz
50025,1.25590492580289,ucla_schz
50027,1.41084050973574,ucla_schz
50029,1.19104926253275,ucla_schz
50032,1.29135342931939,ucla_schz
50033,1.54337984516945,ucla_schz
50034,1.30290451296274,ucla_schz
50035,1.44756254705396,ucla_schz
50036,1.54636755706666,ucla_schz
50038,0.872604209887344,ucla_schz
50043,1.37344344541474,ucla_schz
50047,1.2563238355365,ucla_schz
50048,1.52270702930768,ucla_schz
50049,1.65661780256969,ucla_schz
50050,1.0065667601139,ucla_schz
50051,1.40429543198755,ucla_schz
50052,1.21450800566197,ucla_schz
50053,1.4304046420274,ucla_schz
50054,1.06220812008362,ucla_schz
50055,1.51354899858618,ucla_schz
50056,1.5027168854272,ucla_schz
50058,1.13808080202073,ucla_schz
50059,1.17876774173927,ucla_schz
50060,1.22960146430625,ucla_schz
50061,1.23745371858728,ucla_schz
50064,1.51219608880037,ucla_schz
50066,1.7576940299472,ucla_schz
50067,1.1242115315242,ucla_schz
50069,1.84128073381051,ucla_schz
50073,1.52196648374922,ucla_schz
50075,0.9404087308292,ucla_schz
50076,1.14728679993223,ucla_schz
50077,1.16068270730407,ucla_schz
50080,1.37875999091581,ucla_schz
50081,1.00908892988436,ucla_schz
50083,1.6943122081895,ucla_schz
50085,1.30728303189538,ucla_schz
niftiDATA_Subject001_Condition000,1.04439893872751,anestesia_block1
niftiDATA_Subject002_Condition000,0.978119627707916,anestesia_block1
niftiDATA_Subject003_Condition000,1.02084987407168,anestesia_block1
niftiDATA_Subject004_Condition000,1.17358071707705,anestesia_block1
niftiDATA_Subject005_Condition000,1.28050698548689,anestesia_block1
niftiDATA_Subject006_Condition000,0.85270356265631,anestesia_block1
niftiDATA_Subject007_Condition000,0.965552617696866,anestesia_block1
niftiDATA_Subject008_Condition000,1.14251070440988,anestesia_block1
niftiDATA_Subject009_Condition000,1.40149107934998,anestesia_block1
niftiDATA_Subject010_Condition000,1.00242726813371,anestesia_block1
niftiDATA_Subject011_Condition000,1.20443270135636,anestesia_block1
niftiDATA_Subject012_Condition000,1.00450660720302,anestesia_block1
niftiDATA_Subject013_Condition000,1.24838994158326,anestesia_block1
niftiDATA_Subject014_Condition000,1.32709991973455,anestesia_block1
niftiDATA_Subject015_Condition000,1.26395209446137,anestesia_block1
niftiDATA_Subject016_Condition000,1.38918154155423,anestesia_block1
niftiDATA_Subject017_Condition000,1.34917150481217,anestesia_block1
niftiDATA_Subject001_Condition000,1.15898506197191,anestesia_block2
niftiDATA_Subject002_Condition000,0.97860450260225,anestesia_block2
niftiDATA_Subject003_Condition000,1.31685849675279,anestesia_block2
niftiDATA_Subject004_Condition000,1.02220555520781,anestesia_block2
niftiDATA_Subject005_Condition000,1.12870808960777,anestesia_block2
niftiDATA_Subject006_Condition000,0.914308967623911,anestesia_block2
niftiDATA_Subject007_Condition000,1.00971713320845,anestesia_block2
niftiDATA_Subject008_Condition000,1.11429835687394,anestesia_block2
niftiDATA_Subject009_Condition000,1.00278456564038,anestesia_block2
niftiDATA_Subject010_Condition000,0.999260430379198,anestesia_block2
niftiDATA_Subject011_Condition000,1.07185149027015,anestesia_block2
niftiDATA_Subject012_Condition000,0.97006206386398,anestesia_block2
niftiDATA_Subject013_Condition000,0.998025116539053,anestesia_block2
niftiDATA_Subject014_Condition000,0.935772811619628,anestesia_block2
niftiDATA_Subject015_Condition000,1.23868631672069,anestesia_block2
niftiDATA_Subject016_Condition000,1.09358556387153,anestesia_block2
niftiDATA_Subject017_Condition000,1.03340387004727,anestesia_block2
niftiDATA_Subject001_Condition000,0.950827278747443,anestesia_block3
niftiDATA_Subject002_Condition000,0.856694464379711,anestesia_block3
niftiDATA_Subject003_Condition000,0.95670078168064,anestesia_block3
niftiDATA_Subject004_Condition000,1.02396262972072,anestesia_block3
niftiDATA_Subject005_Condition000,1.03346367833025,anestesia_block3
niftiDATA_Subject006_Condition000,1.33279554768923,anestesia_block3
niftiDATA_Subject007_Condition000,0.999535433664671,anestesia_block3
niftiDATA_Subject008_Condition000,0.898467706638411,anestesia_block3
niftiDATA_Subject009_Condition000,0.915274749973297,anestesia_block3
niftiDATA_Subject010_Condition000,1.26730750787182,anestesia_block3
niftiDATA_Subject011_Condition000,0.906653429360462,anestesia_block3
niftiDATA_Subject012_Condition000,0.860443767712566,anestesia_block3
niftiDATA_Subject013_Condition000,1.11254787710464,anestesia_block3
niftiDATA_Subject014_Condition000,1.12181919973122,anestesia_block3
niftiDATA_Subject015_Condition000,1.04533915130743,anestesia_block3
niftiDATA_Subject016_Condition000,1.0316106374867,anestesia_block3
niftiDATA_Subject017_Condition000,1.03511350350134,anestesia_block3
niftiDATA_Subject001_Condition000,1.13265864356203,anestesia_block4
niftiDATA_Subject002_Condition000,1.30230633201454,anestesia_block4
niftiDATA_Subject003_Condition000,1.00646176242787,anestesia_block4
niftiDATA_Subject004_Condition000,1.1134866422185,anestesia_block4
niftiDATA_Subject005_Condition000,1.27165294211825,anestesia_block4
niftiDATA_Subject006_Condition000,1.05457983413399,anestesia_block4
niftiDATA_Subject007_Condition000,1.32539512852634,anestesia_block4
niftiDATA_Subject008_Condition000,1.14133314603816,anestesia_block4
niftiDATA_Subject009_Condition000,1.28941286846597,anestesia_block4
niftiDATA_Subject010_Condition000,1.2954713827337,anestesia_block4
niftiDATA_Subject011_Condition000,1.24189113838563,anestesia_block4
niftiDATA_Subject012_Condition000,1.03999373111072,anestesia_block4
niftiDATA_Subject013_Condition000,1.00561253312857,anestesia_block4
niftiDATA_Subject014_Condition000,1.31005139729224,anestesia_block4
niftiDATA_Subject015_Condition000,1.08161702472128,anestesia_block4
niftiDATA_Subject016_Condition000,1.0372896061908,anestesia_block4
niftiDATA_Subject017_Condition000,0.947243162183864,anestesia_block4
1,1.357835511612385,modafinil_condition1
3,1.05701073252254,modafinil_condition1
4,1.109977968646155,modafinil_condition1
5,1.41408667590863,modafinil_condition1
6,0.9840039902068568,modafinil_condition1
8,1.3328114387719951,modafinil_condition1
9,1.23827678555793,modafinil_condition1
12,0.9954513023213628,modafinil_condition1
13,0.903671896530019,modafinil_condition1
17,1.1028077828597098,modafinil_condition1
18,1.0145162830312,modafinil_condition1
20,1.166621929505335,modafinil_condition1
21,1.11919910977323,modafinil_condition1
2,0.922050569428776,modafinil_condition2
7,0.960904220805699,modafinil_condition2
10,0.893467479499578,modafinil_condition2
11,1.2395720456704602,modafinil_condition2
14,1.16733480441495,modafinil_condition2
15,1.14912911189105,modafinil_condition2
16,1.0491325498983026,modafinil_condition2
19,0.883766474087192,modafinil_condition2
22,1.0769769769910305,modafinil_condition2
23,0.8696813615041795,modafinil_condition2
24,1.137979724507445,modafinil_condition2
1,1.19866558258763,lsd
2,1.1815759900230498,lsd
3,1.25947844323342,lsd
4,1.2978902523863298,lsd
5,1.093499006865585,lsd
6,1.05282452192077,lsd
7,1.3080141509465402,lsd
8,1.3559082516497751,lsd
9,1.281225936402555,lsd
10,1.204147785889295,lsd
11,1.5383856762855102,lsd
12,1.2978646514575751,lsd
13,1.34480513020017,lsd
14,1.292185384900375,lsd
15,1.2537280018209649,lsd
1,1.292614873237185,lsd_plcb
2,1.121913775793995,lsd_plcb
3,1.374437514928625,lsd_plcb
4,1.0480319985546651,lsd_plcb
5,1.1895378021482799,lsd_plcb
6,1.0497714243608098,lsd_plcb
7,1.16056141759263,lsd_plcb
8,1.26682778753698,lsd_plcb
9,1.175917545757315,lsd_plcb
10,1.022123198123204,lsd_plcb
11,1.143562351685215,lsd_plcb
12,1.17920931412799,lsd_plcb
13,1.245329257064,lsd_plcb
14,1.23301708484896,lsd_plcb
15,1.28627604173581,lsd_plcb
2,1.34450001209762,dmt_dmt
3,1.35876447622958,dmt_dmt
6,1.20877179058686,dmt_dmt
7,1.29479630428925,dmt_dmt
10,1.25298668725377,dmt_dmt
11,1.33727820498882,dmt_dmt
12,1.2252456089786,dmt_dmt
13,1.25488036869511,dmt_dmt
15,1.39658749470726,dmt_dmt
17,1.13951776448999,dmt_dmt
18,1.2340610114944,dmt_dmt
19,1.35670908118905,dmt_dmt
23,1.20111606884067,dmt_dmt
25,1.05271358988386,dmt_dmt
2,1.29472856004843,dmt_pcb
3,1.1962633153948,dmt_pcb
6,1.23138386906406,dmt_pcb
7,1.19693819327049,dmt_pcb
10,1.13738372989282,dmt_pcb
11,1.20254561824506,dmt_pcb
12,1.17589343770147,dmt_pcb
13,1.18846608094515,dmt_pcb
15,1.26861832269394,dmt_pcb
17,1.37802956838088,dmt_pcb
18,1.07140704101505,dmt_pcb
19,1.15081885742897,dmt_pcb
23,1.22232214343603,dmt_pcb
25,1.15064807687919,dmt_pcb
1,1.17884343490736,antes_ayah_j
2,1.13795126982213,antes_ayah_j
3,1.38061252252034,antes_ayah_j
4,1.0045200763882,antes_ayah_j
5,1.14749322561584,antes_ayah_j
6,1.2114679398917,antes_ayah_j
8,1.13346653351138,antes_ayah_j
10,1.576801759472,antes_ayah_j
11,1.28788434924028,antes_ayah_j
12,1.42790480881356,antes_ayah_j
13,1.13638792875882,antes_ayah_j
14,1.20635884517498,antes_ayah_j
15,1.09841293991352,antes_ayah_j
16,1.17764464006282,antes_ayah_j
17,1.39681035844591,antes_ayah_j
18,1.01944320890842,antes_ayah_j
19,0.884440748784282,antes_ayah_j
20,1.28343750480152,antes_ayah_j
21,1.18491292951493,antes_ayah_j
22,0.999724825461946,antes_ayah_j
23,1.08100685720571,antes_ayah_j
24,1.27237523752137,antes_ayah_j
25,1.25411250674814,antes_ayah_j
2,1.03215886608433,antes_ayah_o
3,1.0912867859767,antes_ayah_o
4,1.25949850159294,antes_ayah_o
5,1.1581522922957,antes_ayah_o
6,1.22723403962149,antes_ayah_o
8,1.10526356586002,antes_ayah_o
9,1.3631190957565,antes_ayah_o
10,1.01714285919128,antes_ayah_o
11,1.32767809280799,antes_ayah_o
12,1.08929044514642,antes_ayah_o
13,1.31443841497516,antes_ayah_o
14,1.14828321439089,antes_ayah_o
15,1.2876571260128,antes_ayah_o
16,1.12144720981351,antes_ayah_o
17,0.929961414496813,antes_ayah_o
18,1.30568747280976,antes_ayah_o
19,0.987719360497828,antes_ayah_o
21,1.38244668419219,antes_ayah_o
22,1.32796759936509,antes_ayah_o
23,1.02733898081357,antes_ayah_o
24,1.18536675953653,antes_ayah_o
25,1.26995656639037,antes_ayah_o
1,1.22263033300888,depois_ayah_j
2,1.21972958965267,depois_ayah_j
3,1.14188570962634,depois_ayah_j
4,1.30106266025355,depois_ayah_j
5,1.26770560079792,depois_ayah_j
6,0.896490571039877,depois_ayah_j
8,1.0130611570608,depois_ayah_j
10,1.31580454848171,depois_ayah_j
11,1.17767960345522,depois_ayah_j
12,1.29268181163671,depois_ayah_j
13,1.10731897474978,depois_ayah_j
14,1.2932707208304,depois_ayah_j
15,1.38849310566313,depois_ayah_j
16,1.04114628745582,depois_ayah_j
17,1.08395663421967,depois_ayah_j
18,1.28092816248032,depois_ayah_j
19,1.16702656757144,depois_ayah_j
20,1.06349072356592,depois_ayah_j
21,1.35663738679567,depois_ayah_j
22,1.05828938828788,depois_ayah_j
23,1.21576947898758,depois_ayah_j
24,1.16893901631292,depois_ayah_j
25,1.66250019256423,depois_ayah_j
2,1.1739458219788,depois_ayah_o
3,1.13454136760759,depois_ayah_o
4,1.30944748055294,depois_ayah_o
5,1.66174188574379,depois_ayah_o
